,ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
22,2896.0,52.0,0.0,128.0,546887936.0,0.0,-349.5,0.0,4.853796005249023,128.0,-31.0,1.3748928308486938,3558.400146484375,4.85379695892334,4.853893756866455,0.0,1254.080322265625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4544.0,10604.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13416.0,0.0,0.0,25440.0,32280.0,12852.0,0.007833600044250488,272.0,0.0,2456.0,44768.0,4264960.0,43664.0,3840.0,128.0,0.0,0.0,9536.0,14968.0,0.0,-56.0,153011840.0,89472.0,3792.0,4816.0,179.12509155273438,12.086783409118652,72760.0,12046894.469758516,13316.0,256.0,4556.0,23228.0,22656.0,28352.0,12.0,0.0,0.0,0.0,12800.0,11008.0,22736.0,6233.60009765625,0.0,365072220160.0,0.0,0.0,127.45321655273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1120.0,-1920.0,0.0,23.363298416137695,512.0,33484.0,0.0,3456.0,89600.0,8544.0
23,2896.0,32.0,0.0,128.0,546887936.0,0.0,-349.5,0.0,4.853796005249023,128.0,-31.0,1.3748928308486938,3558.400146484375,4.85379695892334,4.853893756866455,0.0,1254.080322265625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4544.0,10604.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25440.0,32280.0,12804.0,0.007833600044250488,272.0,0.0,2456.0,44720.0,4264960.0,43664.0,3840.0,128.0,0.0,0.0,9536.0,15288.0,0.0,-56.0,152980992.0,89328.0,3852.0,4816.0,179.12509155273438,12.086783409118652,72760.0,12046894.469936294,13316.0,256.0,4556.0,23256.0,22656.0,28352.0,12.0,0.0,0.0,0.0,13184.0,11008.0,22736.0,6233.60009765625,0.0,365072220160.0,0.0,0.0,127.52352905273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1120.0,-1920.0,0.0,23.269548416137695,512.0,33484.0,0.0,3456.0,89600.0,8544.0
24,2896.0,32.0,0.0,128.0,546887936.0,0.0,-349.5,0.0,4.853796005249023,128.0,-31.0,1.3748928308486938,3558.400146484375,4.85379695892334,4.853893756866455,0.0,1254.080322265625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4544.0,10604.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25440.0,32280.0,12804.0,0.007833600044250488,272.0,0.0,2456.0,44720.0,4264960.0,43776.0,3840.0,128.0,0.0,0.0,9528.0,15412.0,0.0,-56.0,152980992.0,89392.0,3828.0,4816.0,179.12509155273438,12.086783409118652,73320.0,12046894.47011407,13300.0,256.0,4552.0,23256.0,22656.0,28352.0,28.0,0.0,0.0,0.0,13056.0,10918.400390625,22736.0,6668.80029296875,0.0,365072220160.0,0.0,0.0,127.52352905273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1376.0,-1984.0,0.0,23.269548416137695,512.0,33476.0,0.0,3456.0,89600.0,8544.0
25,2896.0,64.0,0.0,128.0,546887936.0,0.0,-349.5,0.0,4.853796005249023,128.0,-31.0,1.3748928308486938,3558.400146484375,4.85379695892334,4.853893756866455,0.0,1254.080322265625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4540.0,10604.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13404.0,0.0,0.0,25440.0,32280.0,12812.0,0.007833600044250488,272.0,0.0,2456.0,44864.0,4264960.0,43776.0,3840.0,128.0,0.0,0.0,9536.0,15272.0,0.0,-56.0,152950016.0,89568.0,3760.0,4816.0,179.12509155273438,12.086783409118652,73320.0,12046894.47029185,13300.0,256.0,4552.0,23348.0,22656.0,28352.0,28.0,0.0,0.0,0.0,12544.0,10918.400390625,22736.0,6668.80029296875,0.0,365072220160.0,0.0,0.0,127.70712280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1376.0,-1984.0,0.0,23.324235916137695,512.0,33476.0,0.0,3456.0,89600.0,8544.0
26,2896.0,64.0,0.0,128.0,546887936.0,0.0,-349.5,0.0,4.853796005249023,128.0,-31.0,1.3748928308486938,3558.400146484375,4.85379695892334,4.853893756866455,0.0,1254.080322265625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4540.0,10604.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13404.0,0.0,0.0,25440.0,32280.0,12812.0,0.007833600044250488,272.0,0.0,2456.0,44864.0,4267008.0,44080.0,3840.0,128.0,0.0,0.0,9528.0,15076.0,0.0,-56.0,152950016.0,89328.0,3864.0,4816.0,179.12509155273438,12.524031639099121,72208.0,12046894.470469628,13388.0,256.0,4552.0,23256.0,22656.0,28352.0,40.0,0.0,0.0,0.0,13312.0,10918.400390625,22736.0,6668.80029296875,0.0,365072220160.0,0.0,0.0,127.70712280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1312.0,-2016.0,0.0,23.324235916137695,512.0,33468.0,0.0,3456.0,89600.0,8544.0
27,2896.0,40.0,0.0,128.0,546888064.0,0.0,-349.5,0.0,4.853796005249023,128.0,-31.0,1.4373880624771118,3558.400146484375,4.8538947105407715,4.853893756866455,0.0,1254.080322265625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4540.0,10604.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25440.0,32280.0,12836.0,0.007833600044250488,272.0,0.0,2456.0,44560.0,4267008.0,44080.0,3840.0,128.0,0.0,0.0,9528.0,14864.0,0.0,-56.0,152919168.0,89408.0,3832.0,4816.0,179.12509155273438,12.524031639099121,72208.0,12046894.470647404,13388.0,256.0,4552.0,23228.0,22656.0,28352.0,40.0,0.0,0.0,0.0,13056.0,10918.400390625,22888.0,6668.80029296875,0.0,365072220160.0,0.0,0.0,127.82431030273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1312.0,-2016.0,0.0,23.265642166137695,512.0,33468.0,0.0,3456.0,89600.0,8544.0
28,2896.0,40.0,0.0,128.0,546888064.0,0.0,-349.5,0.0,4.853893756866455,128.0,-31.0,1.4373880624771118,3558.400146484375,4.8538947105407715,4.853996276855469,0.0,1254.080322265625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4540.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25432.0,32272.0,12836.0,0.007833600044250488,272.0,0.0,2456.0,44560.0,4264960.0,43856.0,3840.0,128.0,0.0,0.0,9536.0,14968.0,0.0,-56.0,152919168.0,89632.0,3744.0,4816.0,179.12509155273438,12.524031639099121,76208.0,12046894.470825182,13316.0,256.0,4548.0,23228.0,22656.0,28384.0,24.0,0.0,0.0,0.0,12288.0,10918.400390625,22888.0,6668.80029296875,0.0,365072220160.0,0.0,0.0,127.82431030273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1312.0,-1984.0,0.0,23.265642166137695,512.0,33460.0,0.0,3456.0,89600.0,8544.0
29,2896.0,40.0,0.0,128.0,546888064.0,0.0,-349.5,0.0,4.853893756866455,128.0,-31.0,1.4373880624771118,3558.400146484375,4.8538947105407715,4.853996276855469,0.0,1277.081787109375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4536.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13480.0,0.0,0.0,25432.0,32272.0,12876.0,0.007833600044250488,272.0,0.0,2456.0,44624.0,4264960.0,43856.0,3840.0,128.0,0.0,0.0,9536.0,14508.0,0.0,-56.0,152888320.0,89568.0,3772.0,4816.0,179.12509155273438,12.524031639099121,76208.0,12046894.47100296,13316.0,256.0,4548.0,23256.0,22656.0,28384.0,24.0,0.0,0.0,0.0,12672.0,10918.400390625,22888.0,6668.80029296875,0.0,365072220160.0,0.0,0.0,127.52352905273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1312.0,-1984.0,0.0,23.238298416137695,512.0,33460.0,0.0,3456.0,89600.0,8544.0
30,2896.0,40.0,0.0,128.0,546888064.0,0.0,-349.5,0.0,4.853893756866455,128.0,-31.0,1.4373880624771118,3558.400146484375,4.8538947105407715,4.853996276855469,0.0,1277.081787109375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4536.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13480.0,0.0,0.0,25432.0,32272.0,12876.0,0.007833600044250488,272.0,0.0,2456.0,44624.0,4267008.0,44000.0,3840.0,128.0,0.0,0.0,9536.0,14668.0,0.0,-56.0,152888320.0,89552.0,3780.0,4816.0,179.12509155273438,12.504511833190918,75168.0,12046894.471180739,13388.0,256.0,4548.0,23256.0,22656.0,28380.0,12.0,0.0,0.0,0.0,12672.0,10918.400390625,22888.0,6668.80029296875,0.0,365072220160.0,0.0,0.0,127.52352905273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1312.0,-2016.0,0.0,23.238298416137695,512.0,33452.0,0.0,3456.0,89600.0,8544.0
31,2896.0,56.0,0.0,128.0,546888064.0,0.0,-349.5,0.0,4.853893756866455,128.0,-31.0,1.4373880624771118,3558.400146484375,4.8538947105407715,4.853996276855469,0.0,1277.081787109375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4532.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25432.0,32272.0,12836.0,0.007833600044250488,272.0,0.0,2456.0,44768.0,4267008.0,44000.0,3840.0,128.0,0.0,0.0,9528.0,15004.0,0.0,-56.0,152857472.0,89648.0,3740.0,4816.0,179.12509155273438,12.504511833190918,75168.0,12046894.471358515,13388.0,256.0,4548.0,23256.0,22660.0,28380.0,12.0,0.0,0.0,0.0,12288.0,10918.400390625,22888.0,6668.80029296875,0.0,365072220160.0,0.0,0.0,127.73056030273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1312.0,-2016.0,0.0,23.304704666137695,512.0,33452.0,0.0,3456.0,89600.0,8544.0
32,2896.0,56.0,0.0,128.0,546888064.0,0.0,-349.5,0.0,4.853893756866455,128.0,-31.0,1.4373880624771118,3558.400146484375,4.8538947105407715,4.853996276855469,0.0,1277.081787109375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4532.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25432.0,32272.0,12836.0,0.007833600044250488,272.0,0.0,2456.0,44768.0,4265984.0,43808.0,3840.0,128.0,0.0,0.0,9528.0,15092.0,0.0,-56.0,152857472.0,89536.0,3792.0,4816.0,179.12509155273438,12.504511833190918,71984.0,12046894.471536294,13336.0,256.0,4544.0,23228.0,22656.0,28404.0,12.0,0.0,0.0,0.0,12800.0,10918.400390625,22888.0,6668.80029296875,0.0,365072220160.0,0.0,0.0,127.73056030273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1216.0,-1792.0,0.0,23.304704666137695,512.0,33444.0,0.0,3456.0,89600.0,8544.0
33,2896.0,32.0,0.0,128.0,546888064.0,0.0,-349.5,0.0,4.853893756866455,128.0,-31.0,1.4373880624771118,3558.400146484375,4.8538947105407715,4.853996276855469,0.0,1277.081787109375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4532.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13404.0,0.0,0.0,25432.0,32272.0,12824.0,0.007833600044250488,272.0,0.0,2456.0,44688.0,4265984.0,43808.0,3840.0,128.0,0.0,0.0,9536.0,15200.0,0.0,-56.0,152826624.0,89392.0,3852.0,4816.0,179.12509155273438,12.504511833190918,71984.0,12046894.471714072,13336.0,256.0,4544.0,23228.0,22656.0,28404.0,12.0,0.0,0.0,0.0,13184.0,10892.7998046875,22888.0,4492.80029296875,0.0,365072220160.0,0.0,0.0,127.57040405273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1216.0,-1792.0,0.0,23.269548416137695,512.0,33444.0,0.0,3456.0,89600.0,8544.0
34,2896.0,32.0,0.0,128.0,546888064.0,0.0,-349.5,0.0,4.853893756866455,128.0,-31.0,1.4373880624771118,3558.400146484375,4.8538947105407715,4.853996276855469,0.0,1277.081787109375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4532.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13404.0,0.0,0.0,25432.0,32272.0,12824.0,0.007833600044250488,272.0,0.0,2456.0,44688.0,4265984.0,43936.0,3840.0,128.0,0.0,0.0,9520.0,15412.0,0.0,-56.0,152826624.0,89520.0,3800.0,4816.0,179.12509155273438,12.063360214233398,72312.0,12046894.47189185,13336.0,256.0,4544.0,23192.0,22656.0,28396.0,32.0,0.0,0.0,0.0,12800.0,10892.7998046875,22888.0,4492.80029296875,0.0,365072220160.0,0.0,0.0,127.57040405273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1344.0,-1920.0,0.0,23.269548416137695,512.0,33436.0,0.0,3456.0,89600.0,8544.0
35,2896.0,64.0,0.0,128.0,546888192.0,0.0,-349.5,0.0,4.853893756866455,128.0,-31.0,1.4998831748962402,3558.400146484375,4.853997230529785,4.853996276855469,0.0,1277.081787109375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4528.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13416.0,0.0,0.0,25432.0,32272.0,12840.0,0.007833600044250488,272.0,0.0,2456.0,44928.0,4265984.0,43936.0,3840.0,128.0,0.0,0.0,9528.0,15252.0,0.0,-56.0,152795776.0,89664.0,3740.0,4816.0,179.12509155273438,12.063360214233398,72312.0,12046894.472069627,13336.0,256.0,4544.0,23348.0,22660.0,28396.0,32.0,0.0,0.0,0.0,12288.0,10892.7998046875,22752.0,4492.80029296875,0.0,365072220160.0,0.0,0.0,127.64071655273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1344.0,-1920.0,0.0,23.371110916137695,512.0,33436.0,0.0,3456.0,89600.0,8544.0
36,2896.0,64.0,0.0,128.0,546888192.0,0.0,-349.5,0.0,4.853996276855469,128.0,-31.0,1.4998831748962402,3558.400146484375,4.853997230529785,4.854102611541748,0.0,1277.081787109375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4528.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13416.0,0.0,0.0,25424.0,32264.0,12840.0,0.007833600044250488,272.0,0.0,2456.0,44928.0,4268032.0,44160.0,3840.0,128.0,0.0,0.0,9536.0,15128.0,0.0,-56.0,152795776.0,89456.0,3824.0,4816.0,179.12509155273438,12.063360214233398,75024.0,12046894.472247405,13388.0,256.0,4540.0,23256.0,22656.0,28412.0,40.0,0.0,0.0,0.0,13056.0,10892.7998046875,22752.0,4492.80029296875,0.0,365072220160.0,0.0,0.0,127.64071655273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1280.0,-1792.0,0.0,23.371110916137695,512.0,33428.0,0.0,3456.0,89600.0,8540.0
37,2896.0,40.0,0.0,128.0,546888192.0,0.0,-349.5,0.0,4.853996276855469,128.0,-31.0,1.4998831748962402,3558.400146484375,4.853997230529785,4.854102611541748,0.0,1302.0833740234375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4528.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13472.0,0.0,0.0,25424.0,32264.0,12880.0,0.007833600044250488,272.0,0.0,2456.0,44544.0,4268032.0,44160.0,3840.0,128.0,0.0,0.0,9528.0,15040.0,0.0,-56.0,152764928.0,89296.0,3892.0,4816.0,179.12509155273438,12.063360214233398,75024.0,12046894.472425183,13388.0,256.0,4540.0,23256.0,22656.0,28412.0,40.0,0.0,0.0,0.0,13568.0,10892.7998046875,22752.0,4492.80029296875,0.0,365072220160.0,0.0,0.0,127.47665405273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1280.0,-1792.0,0.0,23.191423416137695,512.0,33428.0,0.0,3456.0,89600.0,8540.0
38,2896.0,40.0,0.0,128.0,546888192.0,0.0,-349.5,0.0,4.853996276855469,128.0,-31.0,1.4998831748962402,3558.400146484375,4.853997230529785,4.854102611541748,0.0,1302.0833740234375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4528.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13472.0,0.0,0.0,25424.0,32264.0,12880.0,0.007833600044250488,272.0,0.0,2456.0,44544.0,4264960.0,43856.0,3840.0,128.0,0.0,0.0,9536.0,14936.0,0.0,-56.0,152764928.0,89632.0,3764.0,4816.0,179.12509155273438,12.258560180664062,75768.0,12046894.47260296,13316.0,256.0,4536.0,23228.0,22656.0,28436.0,24.0,0.0,0.0,0.0,12544.0,10892.7998046875,22752.0,4492.80029296875,0.0,365072220160.0,0.0,0.0,127.47665405273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1376.0,-1568.0,0.0,23.191423416137695,512.0,33420.0,0.0,3456.0,89600.0,8540.0
39,2896.0,40.0,0.0,128.0,546888192.0,0.0,-349.5,0.0,4.853996276855469,128.0,-31.0,1.4998831748962402,3558.400146484375,4.853997230529785,4.854102611541748,0.0,1302.0833740234375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4524.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13472.0,0.0,0.0,25424.0,32264.0,12928.0,0.007833600044250488,272.0,0.0,2456.0,44640.0,4264960.0,43856.0,3840.0,128.0,0.0,0.0,9528.0,14544.0,0.0,-56.0,152734080.0,89568.0,3792.0,4816.0,179.12509155273438,12.258560180664062,75768.0,12046894.472780738,13316.0,256.0,4536.0,23256.0,22656.0,28436.0,24.0,0.0,0.0,0.0,12800.0,10892.7998046875,22752.0,4492.80029296875,0.0,365072220160.0,0.0,0.0,127.73056030273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1376.0,-1568.0,0.0,23.164079666137695,512.0,33420.0,0.0,3456.0,89600.0,8540.0
40,2896.0,40.0,0.0,128.0,546888192.0,0.0,-349.5,0.0,4.853996276855469,128.0,-31.0,1.4998831748962402,3558.400146484375,4.853997230529785,4.854102611541748,0.0,1302.0833740234375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4524.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13472.0,0.0,0.0,25424.0,32264.0,12928.0,0.007833600044250488,272.0,0.0,2456.0,44640.0,4267008.0,44064.0,3840.0,128.0,0.0,0.0,9520.0,14668.0,0.0,-56.0,152734080.0,89712.0,3732.0,4816.0,179.12509155273438,12.258560180664062,73168.0,12046894.472958516,13388.0,256.0,4536.0,23284.0,22668.0,28424.0,12.0,0.0,0.0,0.0,12288.0,10892.7998046875,22752.0,4492.80029296875,0.0,365072220160.0,0.0,0.0,127.73056030273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1280.0,-1760.0,0.0,23.164079666137695,512.0,33408.0,0.0,3456.0,89600.0,8540.0
41,2896.0,52.0,0.0,128.0,546888192.0,0.0,-349.5,0.0,4.853996276855469,128.0,-31.0,1.4998831748962402,3558.400146484375,4.853997230529785,4.854102611541748,0.0,1302.0833740234375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4524.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13480.0,0.0,0.0,25424.0,32264.0,12908.0,0.007833600044250488,272.0,0.0,2456.0,44928.0,4267008.0,44064.0,3840.0,128.0,0.0,0.0,9528.0,14828.0,0.0,-56.0,152703232.0,89888.0,3656.0,4816.0,179.12509155273438,12.258560180664062,73168.0,12046894.473136295,13388.0,256.0,4536.0,23260.0,22692.0,28424.0,12.0,0.0,0.0,0.0,11776.0,11148.7998046875,22752.0,5068.80029296875,0.0,365072220160.0,0.0,0.0,127.45321655273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1280.0,-1760.0,0.0,23.429704666137695,512.0,33408.0,0.0,3456.0,89600.0,8540.0
42,2896.0,52.0,0.0,128.0,546888192.0,0.0,-349.5,0.0,4.853996276855469,128.0,-31.0,1.4998831748962402,3558.400146484375,4.853997230529785,4.854102611541748,0.0,1302.0833740234375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4524.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13480.0,0.0,0.0,25424.0,32264.0,12908.0,0.007833600044250488,272.0,0.0,2456.0,44928.0,4267008.0,43872.0,3840.0,128.0,0.0,0.0,9528.0,15024.0,0.0,-56.0,152703232.0,89824.0,3680.0,4816.0,179.12509155273438,11.540224075317383,71576.0,12046894.473314071,13316.0,256.0,4532.0,23232.0,22684.0,28460.0,12.0,0.0,0.0,0.0,11904.0,11148.7998046875,22752.0,5068.80029296875,0.0,365072220160.0,0.0,0.0,127.45321655273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1472.0,-1568.0,0.0,23.429704666137695,512.0,33400.0,0.0,3456.0,89600.0,8540.0
